timestamp,pqr_x,pqr_y,pqr_z,acc_x,acc_y,acc_z
1760391114418510,-0.001327,-0.003107,-0.000567,0.414643,-5.553103,-7.967195
1760391114419479,0.001963,0.000999,-0.003020,0.398866,-5.551587,-7.983243
1760391114420596,-0.002156,-0.000656,-0.002221,0.416106,-5.540369,-7.964067
1760391114421554,0.004378,-0.002703,-0.001363,0.422665,-5.546771,-7.975131
1760391114422513,0.001917,-0.002681,0.001498,0.408351,-5.548423,-7.975275
1760391114423471,0.004812,0.001021,-0.002186,0.421174,-5.534080,-7.984760
1760391114424588,0.003564,-0.004327,0.000684,0.427432,-5.543598,-7.970364
1760391114425555,0.001930,-0.000644,-0.004247,0.416221,-5.533978,-7.968915
1760391114426514,-0.001320,-0.001896,-0.003025,0.416281,-5.540295,-7.970448
1760391114427472,0.001072,-0.001448,0.001084,0.411471,-5.548385,-7.967270
1760391114428589,0.001929,0.000991,-0.000967,0.413066,-5.548423,-7.971982
1760391114429547,-0.000489,-0.002295,-0.003852,0.411513,-5.557929,-7.970401
1760391114430506,0.004416,-0.003116,-0.001354,0.416394,-5.556365,-7.978340
1760391114431479,0.001524,-0.000660,-0.000977,0.408353,-5.543560,-7.965782
1760391114432605,-0.000116,0.000182,-0.004260,0.425892,-5.546680,-7.964104
1760391114433563,0.001927,0.001025,-0.000970,0.424247,-5.543591,-7.976715
1760391114434522,0.001933,-0.000629,-0.000555,0.414679,-5.545139,-7.957834
1760391114435480,-0.000112,-0.003089,-0.001808,0.402039,-5.540407,-7.969075
1760391114436596,-0.002946,-0.003548,-0.002201,0.411446,-5.538763,-7.957862
1760391114437554,0.000304,0.000180,-0.000991,0.409727,-5.545121,-7.956178
1760391114438513,-0.002138,-0.000662,-0.003035,0.422680,-5.562675,-7.960807
1760391114439480,0.001122,-0.003505,-0.001374,0.409861,-5.540406,-7.970525
1760391114440597,0.001514,-0.000225,-0.000159,0.413079,-5.561125,-7.970352
1760391114441575,-0.001341,0.002673,-0.001819,0.411564,-5.556427,-7.983131
1760391114442535,-0.002164,-0.004793,-0.001386,0.424302,-5.565886,-7.962365
1760391114443494,-0.000141,-0.001462,0.000259,0.413108,-5.562713,-7.971937
1760391114444463,0.001933,-0.001465,-0.002201,0.419460,-5.543584,-7.973640
1760391114445580,-0.000106,-0.001895,-0.001804,0.422692,-5.558002,-7.971942
1760391114446549,0.001130,-0.003522,-0.000966,0.429151,-5.557941,-7.979863
1760391114447507,-0.000121,-0.002709,-0.002190,0.409952,-5.551599,-7.973657
1760391114448465,-0.002159,-0.002709,0.001489,0.413185,-5.554683,-7.968939
1760391114449581,0.001552,-0.004764,-0.001342,0.427463,-5.543541,-7.973545
1760391114450539,0.001093,-0.001466,0.001506,0.421033,-5.538701,-7.965694
1760391114451497,-0.002604,0.001014,0.000231,0.417780,-5.554701,-7.959234
1760391114452463,0.003156,-0.001060,-0.003008,0.427565,-5.562688,-7.967195
1760391114453589,0.000689,0.000190,-0.000978,0.422760,-5.551563,-7.973582
1760391114454547,-0.000944,0.000189,-0.000985,0.414611,-5.540308,-7.962470
1760391114455505,0.001924,-0.000651,-0.000563,0.427519,-5.543541,-7.981472
1760391114456463,0.001122,-0.002308,-0.001778,0.421150,-5.549929,-7.979917
1760391114457579,-0.002150,-0.003122,-0.002625,0.416308,-5.545108,-7.970474
1760391114458538,0.000300,-0.006400,0.002327,0.413221,-5.542011,-7.976872
1760391114459496,0.000286,-0.000650,-0.000157,0.422595,-5.533983,-7.965701
1760391114460464,0.004371,0.002668,-0.001385,0.413180,-5.554780,-7.972047
1760391114461580,0.001124,-0.002296,-0.001357,0.422659,-5.545059,-7.970447
1760391114462539,-0.002977,0.000171,-0.001412,0.413101,-5.548311,-7.978370
1760391114463497,-0.001316,0.000985,-0.000160,0.403519,-5.554737,-7.970479
1760391114464466,-0.000926,-0.000252,-0.003020,0.409873,-5.541923,-7.962566
1760391114465583,-0.002130,-0.003133,-0.001790,0.422700,-5.546728,-7.972015
1760391114466541,0.002745,-0.002692,0.000683,0.408238,-5.551542,-7.959341
1760391114467516,-0.002581,-0.000657,0.000650,0.419515,-5.548365,-7.976763
1760391114468474,-0.000506,-0.000258,-0.003856,0.421005,-5.543489,-7.960917
1760391114469590,-0.000121,0.000197,-0.000168,0.414760,-5.553138,-7.975216
1760391114470548,0.002320,0.003102,0.002290,0.411617,-5.546799,-7.984798
1760391114471506,0.001937,-0.000651,-0.001776,0.411507,-5.548369,-7.972061
1760391114472464,-0.002150,-0.002309,-0.002220,0.405085,-5.548400,-7.960986
1760391114473580,-0.002580,0.005933,-0.001024,0.414696,-5.548352,-7.957748
1760391114474547,-0.002954,-0.001072,-0.001804,0.425853,-5.546672,-7.962448
1760391114475505,-0.001763,-0.000619,0.001471,0.414911,-5.549984,-7.986404
1760391114476463,0.000701,-0.002294,-0.000144,0.414672,-5.548362,-7.967254
1760391114477580,0.000307,-0.003941,-0.000967,0.416293,-5.543571,-7.973629
1760391114478539,0.000732,-0.001081,-0.005067,0.403411,-5.543504,-7.962602
1760391114479497,-0.000936,-0.001478,-0.000570,0.411413,-5.553226,-7.968816
1760391114480468,-0.002171,0.000568,-0.003042,0.405146,-5.538859,-7.978539
1760391114481594,0.000714,-0.000236,-0.001397,0.422709,-5.553199,-7.979890
1760391114482553,0.000319,-0.001894,-0.001379,0.416379,-5.556320,-7.964145
1760391114483511,0.000292,0.003884,-0.003047,0.413236,-5.554799,-7.980075
1760391114484469,0.001930,0.000174,-0.000152,0.413099,-5.545192,-7.972082
1760391114485585,0.002747,0.001407,-0.003022,0.398853,-5.557980,-7.975267
1760391114486544,-0.001329,0.001818,-0.003048,0.416370,-5.545211,-7.973678
1760391114487502,0.005997,-0.000606,-0.000115,0.411524,-5.554698,-7.968858
1760391114488469,-0.000941,-0.002711,-0.001813,0.419496,-5.561104,-7.968784
1760391114489586,-0.000942,-0.003104,0.000668,0.419495,-5.565963,-7.970400
1760391114490544,-0.002172,0.002245,-0.000584,0.408381,-5.561177,-7.973655
1760391114491501,0.000695,-0.002292,0.001087,0.398746,-5.546748,-7.970594
1760391114492470,0.000315,0.000194,-0.001798,0.419510,-5.551549,-7.970416
1760391114493586,-0.002554,-0.006439,-0.001377,0.416363,-5.553132,-7.979942
1760391114494544,-0.000945,0.004298,-0.003052,0.417898,-5.554683,-7.959321
1760391114495519,-0.001726,-0.001081,-0.004694,0.417935,-5.565886,-7.959258
1760391114496493,0.001103,-0.001438,0.000245,0.421106,-5.561106,-7.962429
1760391114497460,0.002363,-0.000649,-0.002603,0.433795,-5.549911,-7.967117
1760391114498576,0.001109,0.004325,-0.002227,0.414559,-5.541896,-7.949813
1760391114499535,-0.004213,0.000610,0.001026,0.429098,-5.553127,-7.973524
1760391114500493,0.000680,-0.001868,0.001479,0.406790,-5.541977,-7.975343
1760391114501461,0.000716,-0.002275,-0.000971,0.411470,-5.537157,-7.968927
1760391114502589,-0.000100,-0.002296,-0.000561,0.408476,-5.558051,-7.987941
1760391114503547,0.002337,-0.000620,0.000263,0.402039,-5.553159,-7.978492
1760391114504505,0.000676,-0.003093,0.002319,0.416517,-5.543653,-7.995954
1760391114505462,0.000734,-0.002295,-0.003016,0.405115,-5.540449,-7.980059
1760391114506579,-0.000506,0.000568,-0.003428,0.405305,-5.540399,-7.983335
1760391114507537,-0.000102,-0.000251,-0.002198,0.403629,-5.556409,-7.972154
1760391114508495,0.001517,0.000191,-0.002211,0.417995,-5.557973,-7.975185
1760391114509462,0.001537,-0.002689,-0.001372,0.419440,-5.548332,-7.965631
1760391114510579,-0.000084,-0.001860,0.001086,0.429049,-5.548379,-7.968744
1760391114511537,0.000676,0.002661,0.001055,0.420966,-5.543596,-7.964058
1760391114512495,0.000705,-0.000649,-0.002196,0.408208,-5.548362,-7.962536
1760391114513462,0.003562,0.001857,-0.000972,0.414667,-5.541946,-7.965739
1760391114514579,-0.005029,-0.002705,-0.001826,0.419467,-5.546752,-7.965693
1760391114515537,-0.001336,-0.000634,-0.002207,0.424198,-5.543533,-7.962487
1760391114516504,0.002334,0.000175,-0.003422,0.414700,-5.556378,-7.973545
1760391114517462,-0.003777,-0.003540,-0.001384,0.400432,-5.553133,-7.976886
1760391114518578,-0.003009,0.001421,0.000630,0.398791,-5.548411,-7.975332
1760391114519536,0.002320,0.000188,-0.000160,0.406722,-5.543600,-7.975310
1760391114520494,-0.000108,-0.003542,-0.003433,0.414820,-5.548420,-7.983208
1760391114521465,-0.002193,0.000196,-0.000187,0.409962,-5.543571,-7.972126
1760391114522583,-0.001311,-0.003142,-0.001378,0.413184,-5.562672,-7.968864
1760391114523550,0.000694,-0.000247,-0.001379,0.398752,-5.561147,-7.957826
1760391114524509,-0.000958,-0.004350,0.001907,0.408290,-5.543607,-7.973704
1760391114525467,-0.000139,0.001420,0.001462,0.419549,-5.545154,-7.976820
1760391114526583,-0.004207,-0.001873,-0.001004,0.414573,-5.543499,-7.957756
1760391114527542,-0.005830,-0.001925,-0.002645,0.408295,-5.559557,-7.959305
1760391114528500,-0.001723,-0.000247,-0.001411,0.429063,-5.549907,-7.970312
1760391114529467,-0.001762,0.000178,0.000240,0.413137,-5.554712,-7.968816
1760391114530594,-0.000921,-0.003549,-0.000972,0.408456,-5.546752,-7.978498
1760391114531552,-0.000962,-0.000219,-0.000578,0.401949,-5.554745,-7.959385
1760391114532510,-0.000543,-0.003513,-0.000977,0.413100,-5.559534,-7.971984
1760391114533467,0.002770,-0.001871,-0.000131,0.411464,-5.557893,-7.964071
1760391114534583,0.001945,-0.001036,-0.003012,0.421135,-5.549922,-7.973625
1760391114535541,-0.000519,-0.003535,-0.001381,0.419361,-5.540289,-7.962477
1760391114536499,0.002336,0.002651,-0.000158,0.413158,-5.545218,-7.978412
1760391114537501,0.000739,0.000998,-0.005071,0.417918,-5.554688,-7.960891
1760391114538471,0.000642,0.002276,0.001879,0.414700,-5.548369,-7.975177
1760391114539588,0.000322,-0.003136,-0.002193,0.403517,-5.546735,-7.964198
1760391114540546,-0.000524,0.001015,-0.000175,0.393976,-5.540352,-7.965873
1760391114541528,-0.003798,0.001405,-0.003466,0.413118,-5.549983,-7.979936
1760391114542487,-0.000523,-0.000645,-0.000970,0.397081,-5.554791,-7.962542
1760391114543604,-0.000110,-0.003917,0.000681,0.414706,-5.546731,-7.967292
1760391114544571,-0.000496,0.002219,-0.002210,0.416374,-5.543591,-7.976867
1760391114545529,0.001893,-0.002275,0.000268,0.405118,-5.538811,-7.978479
1760391114546487,0.000290,-0.001456,-0.001387,0.408221,-5.543593,-7.970478
1760391114547604,0.003586,-0.000234,-0.003007,0.417868,-5.533975,-7.972091
1760391114548563,0.001107,-0.001031,-0.000567,0.403473,-5.541973,-7.961032
1760391114549521,0.003126,-0.000640,-0.002208,0.409973,-5.553146,-7.965740
1760391114550478,0.003149,-0.001455,-0.000554,0.416254,-5.535496,-7.959403
1760391114551604,-0.001755,-0.001062,-0.002209,0.413259,-5.545187,-7.980086
1760391114552562,-0.002160,-0.001060,-0.001825,0.419473,-5.546761,-7.965669
1760391114553520,0.001545,-0.005198,-0.003406,0.417739,-5.537115,-7.948258
1760391114554478,0.000282,-0.000624,-0.000567,0.419403,-5.540319,-7.959358
1760391114555596,0.001943,-0.002311,-0.003005,0.425767,-5.546698,-7.962397
1760391114556554,-0.001364,-0.001044,0.000227,0.406737,-5.543630,-7.975277
1760391114557512,-0.002539,-0.001084,-0.005079,0.422557,-5.545163,-7.968755
1760391114558479,0.002756,-0.001047,-0.003003,0.427492,-5.554752,-7.975120
1760391114559596,-0.005030,-0.001051,0.001432,0.421107,-5.550018,-7.976743
1760391114560555,-0.000914,-0.003948,-0.000987,0.425938,-5.551579,-7.986222
1760391114561514,-0.001343,-0.002293,-0.000977,0.424308,-5.559545,-7.975093
1760391114562472,-0.001342,-0.000228,-0.001817,0.419623,-5.543588,-7.984779
1760391114563589,0.001111,0.000190,-0.000968,0.427535,-5.538810,-7.986298
1760391114564547,-0.000505,-0.004385,-0.003397,0.427406,-5.545194,-7.976677
1760391114565514,0.001106,-0.002297,-0.002609,0.414673,-5.537242,-7.965789
1760391114566472,-0.000550,-0.002307,-0.000159,0.405059,-5.543603,-7.967367
1760391114567588,-0.000951,0.001438,-0.000993,0.411613,-5.545204,-7.976914
1760391114568547,-0.000159,0.000613,0.002299,0.406774,-5.549979,-7.962618
1760391114569505,-0.003387,-0.003547,-0.001396,0.408390,-5.554780,-7.976827
1760391114570463,-0.002580,-0.002687,0.000657,0.406818,-5.541988,-7.975379
1760391114571580,-0.000148,-0.002308,0.001485,0.403451,-5.561206,-7.971965
1760391114572547,0.001506,-0.001034,-0.000565,0.413156,-5.548411,-7.983180
1760391114573505,-0.002145,0.001840,-0.003872,0.401967,-5.540391,-7.965868
1760391114574622,-0.001337,-0.001063,0.000233,0.401842,-5.551552,-7.960912
1760391114575580,-0.002127,-0.000243,-0.002636,0.416218,-5.557883,-7.957628
1760391114576538,0.000706,0.000998,-0.002203,0.408323,-5.538725,-7.956304
1760391114577495,-0.000900,-0.003974,-0.003834,0.410078,-5.554740,-7.981594
1760391114578464,0.000680,-0.002273,0.000653,0.403548,-5.543550,-7.972158
1760391114579590,0.001143,-0.002299,-0.002598,0.422587,-5.540292,-7.956135
1760391114580547,-0.000499,-0.002306,-0.005072,0.403603,-5.546777,-7.981607
1760391114581505,0.001503,0.000192,-0.000171,0.414548,-5.532397,-7.965751
1760391114582464,-0.001323,-0.000261,-0.002215,0.416280,-5.540289,-7.957833
1760391114583580,0.001919,0.001841,-0.002219,0.408366,-5.541890,-7.956317
1760391114584538,0.000307,-0.001502,-0.003841,0.409848,-5.548353,-7.959347
1760391114585496,0.000304,-0.002308,-0.002196,0.413121,-5.537174,-7.968969
1760391114586463,0.002345,0.000178,-0.000128,0.400322,-5.540422,-7.973759
1760391114587581,0.002739,0.003081,-0.000150,0.421062,-5.543596,-7.968838
1760391114588539,-0.000537,-0.001876,0.000249,0.419328,-5.540403,-7.962461
1760391114589498,-0.004618,-0.001494,-0.001419,0.425923,-5.551538,-7.975142
1760391114590467,0.001897,-0.001439,0.001489,0.421104,-5.556355,-7.970363
1760391114591583,0.001093,0.002253,-0.001388,0.406744,-5.551579,-7.964146
1760391114592542,0.001962,0.000587,-0.003428,0.409838,-5.541969,-7.959430
1760391114593509,-0.000533,0.001414,-0.002229,0.424268,-5.546799,-7.973570
1760391114594625,-0.000116,-0.002292,0.000671,0.417958,-5.551639,-7.983086
1760391114595583,-0.000555,-0.003088,0.003530,0.392414,-5.548403,-7.965860
1760391114596570,-0.001355,-0.000633,-0.001401,0.421083,-5.554769,-7.975142
1760391114597529,0.000285,-0.004362,-0.001360,0.406823,-5.548393,-7.968979
1760391114598487,0.001118,-0.001450,-0.000154,0.422642,-5.553155,-7.965566
1760391114599604,0.001505,0.000606,-0.000568,0.416205,-5.549973,-7.965602
1760391114600571,-0.000135,-0.001873,0.000667,0.408234,-5.548318,-7.962544
1760391114601529,-0.000133,-0.002257,0.000658,0.416181,-5.540315,-7.964104
1760391114602487,0.001522,0.001440,-0.001397,0.424269,-5.554634,-7.967184
1760391114603604,0.000682,-0.000227,0.000249,0.422523,-5.541944,-7.964046
1760391114604562,0.001894,0.001437,0.000253,0.397194,-5.543615,-7.973785
1760391114605520,-0.000110,-0.002702,-0.000976,0.408336,-5.548344,-7.967364
1760391114606478,0.003962,0.000166,-0.000530,0.403515,-5.553169,-7.965734
1760391114607605,0.001492,0.001018,-0.000163,0.416293,-5.557937,-7.962498
1760391114608564,-0.000513,-0.001066,-0.004270,0.422809,-5.546814,-7.978427
1760391114609522,-0.002571,-0.003941,-0.000162,0.411610,-5.551579,-7.983199
1760391114610480,0.001556,-0.001886,-0.002193,0.419592,-5.556404,-7.981495
1760391114611596,0.000276,-0.002290,-0.000572,0.400483,-5.557996,-7.978503
1760391114612554,0.004398,0.001001,-0.002593,0.403627,-5.565932,-7.983116
1760391114613512,0.001533,-0.002699,-0.001376,0.403469,-5.556330,-7.967227
1760391114614490,-0.000096,-0.002297,-0.002615,0.417932,-5.554779,-7.968829
1760391114615469,-0.002148,-0.000639,-0.001009,0.411409,-5.553171,-7.967237
1760391114616586,0.000261,-0.001455,0.000251,0.419464,-5.553139,-7.968752
1760391114617544,-0.003802,-0.000238,0.000639,0.413148,-5.565916,-7.964049
1760391114618506,0.001096,-0.003113,-0.000552,0.416382,-5.559571,-7.975189
1760391114619531,-0.001736,0.000156,-0.002212,0.411561,-5.545194,-7.976860
1760391114620489,0.002298,0.001015,0.000670,0.398787,-5.545212,-7.970596
1760391114621471,-0.002166,-0.003948,-0.002215,0.417816,-5.549967,-7.965618
1760391114622589,0.002736,-0.000237,-0.002199,0.413166,-5.561085,-7.968830
1760391114623548,-0.000938,-0.004370,-0.000980,0.421145,-5.553140,-7.975187
1760391114624506,0.003557,-0.002266,-0.000959,0.401841,-5.553185,-7.964090
1760391114625464,0.001936,-0.000233,-0.002995,0.417782,-5.538778,-7.968845
1760391114626581,-0.001352,0.001008,-0.002231,0.424288,-5.537178,-7.975249
1760391114627539,-0.003804,-0.000221,-0.000603,0.416247,-5.546774,-7.965651
1760391114628506,0.003601,-0.001461,-0.003400,0.408396,-5.553203,-7.975255
1760391114629464,-0.000926,-0.005999,-0.001372,0.422712,-5.559509,-7.970379
1760391114630581,0.001504,-0.001452,-0.000965,0.414748,-5.548383,-7.984738
1760391114631539,0.003983,-0.000226,-0.001767,0.406579,-5.540364,-7.957808
1760391114632497,0.004375,0.001429,-0.001777,0.406512,-5.543528,-7.946678
1760391114633614,-0.000917,0.000571,-0.002618,0.403469,-5.543509,-7.957881
1760391114634573,-0.000122,-0.001477,-0.000964,0.413089,-5.537112,-7.965813
1760391114635540,0.001106,-0.003943,-0.000554,0.406665,-5.540372,-7.962597
1760391114636498,0.001540,-0.004764,-0.000975,0.401856,-5.540379,-7.962584
1760391114637471,0.001930,0.001826,-0.000986,0.411474,-5.557916,-7.959278
1760391114638588,-0.000093,0.000164,-0.001379,0.414708,-5.543564,-7.965710
1760391114639546,-0.004204,-0.001907,-0.002223,0.405140,-5.559547,-7.970432
1760391114640504,-0.004166,-0.003979,-0.004265,0.413136,-5.546756,-7.965739
1760391114641489,-0.002587,-0.005175,-0.000584,0.409924,-5.543582,-7.965759
1760391114642476,-0.002965,0.002208,-0.002659,0.421131,-5.546757,-7.970422
1760391114643593,0.001935,-0.000251,-0.001783,0.417981,-5.538810,-7.984790
1760391114644551,0.001105,-0.000620,0.001493,0.414883,-5.553155,-7.978468
1760391114645509,0.000701,-0.000622,-0.002624,0.398785,-5.541949,-7.970579
1760391114646467,0.001523,-0.003963,-0.001763,0.418012,-5.537162,-7.976926
1760391114647585,0.000322,-0.001499,-0.002604,0.419491,-5.548387,-7.973583
1760391114648543,0.000704,-0.003106,-0.000964,0.401960,-5.527577,-7.967538
1760391114649511,-0.003017,-0.003494,0.003517,0.422761,-5.548370,-7.967320
1760391114650469,-0.000530,0.000597,-0.002223,0.421104,-5.548397,-7.975169
1760391114651585,0.000650,-0.001463,0.000660,0.429159,-5.546712,-7.983087
1760391114652543,0.000308,0.000999,-0.000568,0.406787,-5.554736,-7.973634
1760391114653501,-0.000947,0.001411,-0.001826,0.409883,-5.546775,-7.970455
1760391114654617,-0.000514,0.000611,-0.000986,0.405206,-5.551581,-7.973723
1760391114655575,0.003536,-0.003096,-0.000953,0.409935,-5.551584,-7.975212
1760391114656543,-0.000957,0.001425,-0.000987,0.409867,-5.554764,-7.972003
1760391114657501,0.000725,-0.000671,-0.003422,0.409855,-5.551572,-7.965660
1760391114658469,-0.003775,0.000173,-0.002252,0.419613,-5.565996,-7.979894
1760391114659586,-0.004200,-0.001064,-0.000595,0.414723,-5.551546,-7.965719
1760391114660544,-0.000135,-0.005588,0.000271,0.405187,-5.546751,-7.964180
1760391114666538,-0.001341,-0.002323,-0.004243,0.411437,-5.545177,-7.960941
1760391114666549,0.002742,0.005971,-0.002218,0.414576,-5.548330,-7.956106
1760391114666558,0.003127,0.001842,-0.000984,0.427444,-5.548322,-7.965604
1760391114666562,0.000714,-0.002280,-0.002197,0.411545,-5.538821,-7.976898
1760391114666565,-0.001712,-0.001885,-0.003453,0.413085,-5.548355,-7.967281
1760391114666569,0.000704,-0.001449,-0.000572,0.401976,-5.551609,-7.973714
1760391114667531,0.002328,-0.002682,-0.000135,0.403634,-5.551623,-7.980067
1760391114668491,-0.005849,-0.003533,-0.000179,0.425877,-5.549928,-7.968802
1760391114669609,0.000685,0.000612,0.000256,0.425793,-5.548315,-7.968751
1760391114670578,0.004776,0.000632,-0.000553,0.409890,-5.546702,-7.962550
1760391114671538,-0.000128,-0.000669,-0.001387,0.416310,-5.557988,-7.964069
1760391114672498,0.000704,-0.003926,-0.001362,0.414792,-5.545177,-7.970563
1760391114673472,0.002722,-0.000229,-0.000552,0.414730,-5.540416,-7.976855
1760391114674593,-0.003002,-0.000218,0.001457,0.401829,-5.549961,-7.953058
1760391114675557,-0.001374,-0.003103,0.002712,0.414728,-5.556308,-7.965652
1760391114676517,0.002324,-0.000232,-0.001794,0.416213,-5.554723,-7.960817
1760391114677525,-0.000538,0.001045,0.000225,0.411453,-5.545186,-7.965676
1760391114678483,-0.000965,-0.000223,0.001060,0.403579,-5.542026,-7.970626
1760391114679600,-0.001305,-0.000655,-0.000978,0.408261,-5.548330,-7.954635
1760391114680558,-0.002968,-0.001065,0.000254,0.406864,-5.553216,-7.978490
1760391114681516,0.004723,0.001838,0.002322,0.411604,-5.559564,-7.979951
1760391114682474,-0.002549,-0.005197,-0.003438,0.414865,-5.556400,-7.989519
1760391114683590,0.000291,-0.002269,0.000262,0.414702,-5.540357,-7.965796
1760391114684557,0.004793,-0.001861,-0.000938,0.413099,-5.535579,-7.980024
1760391114685515,-0.000903,-0.002711,-0.003849,0.411539,-5.554775,-7.965727
1760391114686473,-0.000560,-0.001453,-0.000578,0.414778,-5.562806,-7.975137
1760391114687592,0.001527,-0.001901,-0.002606,0.422524,-5.538763,-7.956154
1760391114688550,-0.005055,-0.002714,-0.000178,0.417905,-5.551602,-7.979938
1760391114689509,0.003949,-0.002279,0.001108,0.414868,-5.548395,-7.981645
1760391114690466,-0.000522,-0.000670,-0.001794,0.411551,-5.540373,-7.975301
1760391114691592,0.003544,-0.000632,-0.000160,0.408282,-5.559483,-7.953026
1760391114692550,0.001105,-0.001479,-0.000560,0.400381,-5.549959,-7.967391
1760391114693508,-0.000515,-0.000232,-0.004263,0.401949,-5.549912,-7.968931
1760391114694624,0.001530,-0.001485,-0.003016,0.398789,-5.543546,-7.972175
1760391114695583,0.000301,-0.001083,-0.004238,0.414666,-5.545143,-7.967299
1760391114696607,0.001094,-0.001882,0.000672,0.413121,-5.549962,-7.956241
1760391114697567,-0.001766,0.001432,-0.001401,0.409977,-5.556417,-7.970476
1760391114698549,0.000687,0.002661,-0.000996,0.411471,-5.553141,-7.965698
1760391114699507,-0.000109,-0.005197,-0.002592,0.409866,-5.543546,-7.965717
1760391114700465,0.001114,-0.002703,-0.000559,0.408239,-5.548457,-7.967260
1760391114701581,-0.002169,-0.003116,-0.000579,0.405165,-5.546855,-7.980035
1760391114702540,0.001124,0.003053,-0.001396,0.403462,-5.553073,-7.956218
1760391114703498,-0.000508,-0.000651,0.001075,0.408309,-5.537185,-7.968974
1760391114704471,0.002746,0.000180,-0.000553,0.411605,-5.549953,-7.980006
1760391114705597,0.001527,-0.001055,-0.002197,0.397221,-5.534014,-7.975482
1760391114706556,-0.001333,-0.006841,-0.001366,0.417785,-5.533950,-7.960957
1760391114707514,-0.001294,-0.002722,-0.003830,0.414768,-5.554731,-7.968885
1760391114708472,-0.000113,-0.000219,-0.001403,0.408289,-5.549974,-7.959394
1760391114709589,0.000270,0.000180,-0.001807,0.408143,-5.551525,-7.951335
1760391114710546,0.000305,0.001429,-0.001814,0.421038,-5.537144,-7.957822
1760391114711504,-0.004226,-0.001050,0.001030,0.414701,-5.545101,-7.968931
1760391114712472,-0.003753,0.001384,-0.004695,0.424336,-5.548366,-7.975214
1760391114713588,-0.001340,-0.002294,-0.000575,0.424235,-5.553123,-7.968698
1760391114714547,-0.001355,0.001805,-0.003868,0.397309,-5.556509,-7.984882
1760391114715505,0.001093,-0.001862,0.000669,0.398731,-5.537191,-7.973758
1760391114716464,0.003955,0.001850,-0.000558,0.413093,-5.554759,-7.975164
1760391114717580,-0.000933,-0.001052,-0.001399,0.400373,-5.537163,-7.970695
1760391114718539,0.001154,0.003030,-0.005894,0.409968,-5.533958,-7.972227
1760391114719507,-0.000114,-0.000649,-0.001793,0.417858,-5.545125,-7.970438
1760391114720477,-0.000126,-0.003939,-0.000565,0.421041,-5.551475,-7.970387
1760391114721593,0.001929,-0.003536,-0.001366,0.408279,-5.553131,-7.964105
1760391114722552,-0.002964,-0.000665,-0.002638,0.416342,-5.567541,-7.971931
1760391114723510,-0.001320,-0.001067,-0.002628,0.413107,-5.548372,-7.978414
1760391114724467,0.001069,-0.000625,0.001887,0.411496,-5.543587,-7.972082
1760391114725584,-0.002185,0.005149,0.000207,0.416385,-5.549950,-7.970499
1760391114726552,-0.001734,-0.003532,-0.001394,0.413247,-5.557947,-7.975253
1760391114727511,0.003553,-0.000240,-0.002599,0.408414,-5.565897,-7.965684
1760391114728469,-0.000140,0.003091,0.000233,0.417953,-5.553209,-7.968866
1760391114729585,-0.000530,-0.002280,0.000249,0.417720,-5.554733,-7.954446
1760391114730543,0.000672,0.000221,0.002299,0.409874,-5.545204,-7.972040
1760391114731501,-0.001751,-0.003125,-0.002626,0.405220,-5.546737,-7.972133
1760391114732617,0.002352,0.002662,-0.001391,0.406710,-5.553153,-7.965776
1760391114733584,0.002373,-0.003110,-0.003832,0.409875,-5.548393,-7.964106
1760391114734542,0.001515,0.000604,-0.000963,0.419370,-5.537107,-7.949853
1760391114735500,-0.003789,-0.001055,-0.000998,0.412961,-5.540353,-7.960958
1760391114736458,0.004359,0.000188,0.000276,0.429008,-5.562731,-7.973396
1760391114737574,-0.000539,0.000573,-0.000566,0.406671,-5.540336,-7.967370
1760391114738533,0.001084,0.002672,-0.000571,0.410109,-5.553209,-7.984834
1760391114739491,0.002741,-0.001471,-0.000531,0.416414,-5.559601,-7.984710
1760391114740459,-0.000936,-0.001490,-0.001390,0.401990,-5.546827,-7.980075
1760391114741591,0.000320,-0.003125,-0.003433,0.416174,-5.551529,-7.959234
1760391114742551,0.003119,0.000200,0.001074,0.417866,-5.554726,-7.970352
1760391114743509,-0.000097,-0.001477,-0.001791,0.411491,-5.541991,-7.973697
1760391114744467,-0.000921,0.002238,-0.000982,0.413105,-5.556327,-7.962526
1760391114745583,0.001116,-0.005178,-0.002188,0.425889,-5.546721,-7.965658
1760391114746542,0.003178,-0.001477,-0.003816,0.424332,-5.546764,-7.967289
1760391114747509,-0.000896,-0.001898,-0.003033,0.422622,-5.553089,-7.956070
1760391114748467,-0.000107,-0.002298,-0.002210,0.401881,-5.541954,-7.965780
1760391114749584,0.002720,-0.002699,0.000267,0.424224,-5.541968,-7.970439
1760391114750542,0.002353,-0.001913,-0.005886,0.433730,-5.543464,-7.954517
1760391114751499,-0.000941,0.001406,-0.003436,0.424406,-5.565988,-7.981411
1760391114752616,0.001524,-0.002716,-0.001785,0.409920,-5.550004,-7.967293
1760391114753574,-0.002953,-0.001896,-0.003455,0.414682,-5.551488,-7.962545
1760391114754555,0.002751,0.001009,-0.000567,0.409874,-5.543592,-7.975235
1760391114755513,0.003169,0.001827,-0.003830,0.416341,-5.535591,-7.976874
1760391114756471,-0.002569,0.000158,-0.002642,0.406780,-5.545162,-7.973679
1760391114757587,-0.001368,0.002244,-0.001411,0.411515,-5.549936,-7.968862
