monotonic_us,timestamp_us,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
230633132,1763331593045373,0.000000000,0.000000000,1,215693.299346,329745,33554432,0.000,1.402899,0.018772,-1.009160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230640202,1763331593052443,0.000000000,0.000000000,1,215693.306346,329745,33554432,0.000,1.402899,0.018773,-1.009163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230647257,1763331593059499,0.000000000,0.000000000,1,215693.313346,329745,33554432,0.000,1.402892,0.018774,-1.009163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230654156,1763331593066397,0.000000000,0.000000000,1,215693.320346,329745,33554432,0.000,1.402893,0.018772,-1.009176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230661223,1763331593073464,0.000000000,0.000000000,1,215693.327346,329745,33554432,0.000,1.402902,0.018774,-1.009169,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230668151,1763331593080392,0.000000000,0.000000000,1,215693.334346,329745,33554432,0.000,1.402902,0.018774,-1.009160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230675209,1763331593087450,0.000000000,0.000000000,1,215693.341346,329745,33554432,0.000,1.402910,0.018777,-1.009164,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230682266,1763331593094508,0.000000000,0.000000000,1,215693.348346,329745,33554432,0.000,1.402904,0.018771,-1.009171,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230689165,1763331593101406,0.000000000,0.000000000,1,215693.355346,329745,33554432,0.000,1.402911,0.018776,-1.009170,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230696135,1763331593108377,0.000000000,0.000000000,1,215693.362346,329745,33554432,0.000,1.402925,0.018776,-1.009172,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230703186,1763331593115428,0.000000000,0.000000000,1,215693.369346,329745,33554432,0.000,1.402927,0.018776,-1.009162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230710143,1763331593122385,0.000000000,0.000000000,1,215693.376346,329745,33554432,0.000,1.402934,0.018780,-1.009164,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230717197,1763331593129438,0.000000000,0.000000000,1,215693.383346,329745,33554432,0.000,1.402938,0.018780,-1.009168,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230724262,1763331593136504,0.000000000,0.000000000,1,215693.390346,329745,33554432,0.000,1.402934,0.018776,-1.009167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230731193,1763331593143435,0.000000000,0.000000000,1,215693.397346,329745,33554432,0.000,1.402940,0.018770,-1.009168,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230738243,1763331593150485,0.000000000,0.000000000,1,215693.404346,329745,33554432,0.000,1.402936,0.018769,-1.009192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230745294,1763331593157536,0.000000000,0.000000000,1,215693.411346,329745,33554432,0.000,1.402922,0.018768,-1.009196,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230752240,1763331593164482,0.000000000,0.000000000,1,215693.418346,329745,33554432,0.000,1.402914,0.018767,-1.009197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230759165,1763331593171406,0.000000000,0.000000000,1,215693.425346,329745,33554432,0.000,1.402911,0.018765,-1.009194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230766238,1763331593178479,0.000000000,0.000000000,1,215693.432346,329745,33554432,0.000,1.402904,0.018768,-1.009196,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230774554,1763331593186796,0.000000000,0.000000000,1,215693.439346,329745,33554432,0.000,1.402908,0.018769,-1.009194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230780268,1763331593192509,0.000000000,0.000000000,1,215693.446346,329745,33554432,0.000,1.402893,0.018777,-1.009201,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230787191,1763331593199432,0.000000000,0.000000000,1,215693.453346,329745,33554432,0.000,1.402897,0.018773,-1.009209,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230794287,1763331593206528,0.000000000,0.000000000,1,215693.460346,329745,33554432,0.000,1.402897,0.018776,-1.009218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230801244,1763331593213485,0.000000000,0.000000000,1,215693.467346,329745,33554432,0.000,1.402904,0.018775,-1.009213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230808223,1763331593220464,0.000000000,0.000000000,1,215693.474346,329745,33554432,0.000,1.402905,0.018766,-1.009216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230815262,1763331593227503,0.000000000,0.000000000,1,215693.481346,329745,33554432,0.000,1.402907,0.018760,-1.009213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230822155,1763331593234396,0.000000000,0.000000000,1,215693.488346,329745,33554432,0.000,1.402911,0.018761,-1.009211,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230829177,1763331593241419,0.000000000,0.000000000,1,215693.495346,329745,33554432,0.000,1.402912,0.018762,-1.009211,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230836228,1763331593248469,0.000000000,0.000000000,1,215693.502346,329745,33554432,0.000,1.402911,0.018763,-1.009213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230843293,1763331593255534,0.000000000,0.000000000,1,215693.509346,329745,33554432,0.000,1.402917,0.018764,-1.009209,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230850228,1763331593262469,0.000000000,0.000000000,1,215693.516346,329745,33554432,0.000,1.402920,0.018756,-1.009223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230857284,1763331593269525,0.000000000,0.000000000,1,215693.523346,329745,33554432,0.000,1.402913,0.018760,-1.009223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230864196,1763331593276437,0.000000000,0.000000000,1,215693.530346,329745,33554432,0.000,1.402914,0.018758,-1.009219,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230871131,1763331593283373,0.000000000,0.000000000,1,215693.537346,329745,33554432,0.000,1.402913,0.018759,-1.009219,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230878189,1763331593290430,0.000000000,0.000000000,1,215693.544346,329745,33554432,0.000,1.402916,0.018757,-1.009235,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230885247,1763331593297488,0.000000000,0.000000000,1,215693.551346,329745,33554432,0.000,1.402921,0.018766,-1.009234,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230892172,1763331593304414,0.000000000,0.000000000,1,215693.558346,329745,33554432,0.000,1.402922,0.018766,-1.009239,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230899228,1763331593311470,0.000000000,0.000000000,1,215693.565346,329745,33554432,0.000,1.402928,0.018765,-1.009230,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230906134,1763331593318375,0.000000000,0.000000000,1,215693.572346,329745,33554432,0.000,1.402917,0.018772,-1.009234,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230913190,1763331593325431,0.000000000,0.000000000,1,215693.579346,329745,33554432,0.000,1.402914,0.018774,-1.009229,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230920267,1763331593332508,0.000000000,0.000000000,1,215693.586346,329745,33554432,0.000,1.402913,0.018767,-1.009234,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230927175,1763331593339416,0.000000000,0.000000000,1,215693.593346,329745,33554432,0.000,1.402916,0.018767,-1.009228,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230934270,1763331593346512,0.000000000,0.000000000,1,215693.600346,329745,33554432,0.000,1.402921,0.018762,-1.009228,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230941175,1763331593353416,0.000000000,0.000000000,1,215693.607346,329745,33554432,0.000,1.402929,0.018764,-1.009231,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230948226,1763331593360467,0.000000000,0.000000000,1,215693.614346,329745,33554432,0.000,1.402922,0.018760,-1.009229,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230955276,1763331593367518,0.000000000,0.000000000,1,215693.621346,329745,33554432,0.000,1.402926,0.018754,-1.009231,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230962196,1763331593374437,0.000000000,0.000000000,1,215693.628346,329745,33554432,0.000,1.402920,0.018752,-1.009223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230969277,1763331593381518,0.000000000,0.000000000,1,215693.635346,329745,33554432,0.000,1.402918,0.018749,-1.009227,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230976178,1763331593388420,0.000000000,0.000000000,1,215693.642346,329745,33554432,0.000,1.402915,0.018737,-1.009240,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230983239,1763331593395480,0.000000000,0.000000000,1,215693.649346,329745,33554432,0.000,1.402923,0.018738,-1.009241,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230990215,1763331593402456,0.000000000,0.000000000,1,215693.656346,329745,33554432,0.000,1.402936,0.018734,-1.009240,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
230997270,1763331593409511,0.000000000,0.000000000,1,215693.663346,329745,33554432,0.000,1.402942,0.018737,-1.009236,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231004321,1763331593416562,0.000000000,0.000000000,1,215693.670346,329745,33554432,0.000,1.402943,0.018736,-1.009238,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231011228,1763331593423469,0.000000000,0.000000000,1,215693.677346,329745,33554432,0.000,1.402947,0.018741,-1.009233,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231018277,1763331593430518,0.000000000,0.000000000,1,215693.684346,329745,33554432,0.000,1.402949,0.018755,-1.009237,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231025184,1763331593437425,0.000000000,0.000000000,1,215693.691346,329745,33554432,0.000,1.402948,0.018758,-1.009241,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231032282,1763331593444523,0.000000000,0.000000000,1,215693.698346,329745,33554432,0.000,1.402945,0.018761,-1.009245,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231039187,1763331593451428,0.000000000,0.000000000,1,215693.705346,329745,33554432,0.000,1.402933,0.018763,-1.009247,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231046247,1763331593458489,0.000000000,0.000000000,1,215693.712346,329745,33554432,0.000,1.402949,0.018765,-1.009237,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231053140,1763331593465381,0.000000000,0.000000000,1,215693.719346,329745,33554432,0.000,1.402953,0.018766,-1.009234,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231060221,1763331593472462,0.000000000,0.000000000,1,215693.726346,329745,33554432,0.000,1.402948,0.018767,-1.009239,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231067136,1763331593479378,0.000000000,0.000000000,1,215693.733346,329745,33554432,0.000,1.402953,0.018762,-1.009237,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231074187,1763331593486428,0.000000000,0.000000000,1,215693.740346,329745,33554432,0.000,1.402958,0.018772,-1.009251,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231081235,1763331593493477,0.000000000,0.000000000,1,215693.747346,329745,33554432,0.000,1.402957,0.018773,-1.009249,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231088127,1763331593500369,0.000000000,0.000000000,1,215693.754346,329745,33554432,0.000,1.402960,0.018775,-1.009253,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231095222,1763331593507463,0.000000000,0.000000000,1,215693.761346,329745,33554432,0.000,1.402963,0.018778,-1.009257,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231102269,1763331593514511,0.000000000,0.000000000,1,215693.768346,329745,33554432,0.000,1.402971,0.018785,-1.009255,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231109160,1763331593521401,0.000000000,0.000000000,1,215693.775346,329745,33554432,0.000,1.402981,0.018786,-1.009253,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231116219,1763331593528460,0.000000000,0.000000000,1,215693.782346,329745,33554432,0.000,1.402984,0.018779,-1.009258,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231123273,1763331593535514,0.000000000,0.000000000,1,215693.789346,329745,33554432,0.000,1.402988,0.018786,-1.009251,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231130208,1763331593542450,0.000000000,0.000000000,1,215693.796346,329745,33554432,0.000,1.403001,0.018777,-1.009254,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231137273,1763331593549514,0.000000000,0.000000000,1,215693.803346,329745,33554432,0.000,1.402998,0.018774,-1.009250,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231144326,1763331593556567,0.000000000,0.000000000,1,215693.810346,329745,33554432,0.000,1.402996,0.018780,-1.009249,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231151227,1763331593563469,0.000000000,0.000000000,1,215693.817346,329745,33554432,0.000,1.402992,0.018785,-1.009254,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231158277,1763331593570518,0.000000000,0.000000000,1,215693.824346,329745,33554432,0.000,1.402990,0.018792,-1.009264,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231165191,1763331593577433,0.000000000,0.000000000,1,215693.831346,329745,33554432,0.000,1.402985,0.018796,-1.009260,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231172155,1763331593584396,0.000000000,0.000000000,1,215693.838346,329745,33554432,0.000,1.402982,0.018788,-1.009257,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231179229,1763331593591470,0.000000000,0.000000000,1,215693.845346,329745,33554432,0.000,1.402983,0.018795,-1.009255,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231186170,1763331593598411,0.000000000,0.000000000,1,215693.852346,329745,33554432,0.000,1.402993,0.018795,-1.009259,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231193269,1763331593605510,0.000000000,0.000000000,1,215693.859346,329745,33554432,0.000,1.402994,0.018789,-1.009254,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231200199,1763331593612440,0.000000000,0.000000000,1,215693.866346,329745,33554432,0.000,1.403002,0.018782,-1.009265,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231207269,1763331593619511,0.000000000,0.000000000,1,215693.873346,329745,33554432,0.000,1.403003,0.018787,-1.009267,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231214165,1763331593626407,0.000000000,0.000000000,1,215693.880346,329745,33554432,0.000,1.402996,0.018782,-1.009277,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231221228,1763331593633470,0.000000000,0.000000000,1,215693.887346,329745,33554432,0.000,1.403006,0.018790,-1.009273,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231228284,1763331593640526,0.000000000,0.000000000,1,215693.894346,329745,33554432,0.000,1.402995,0.018795,-1.009263,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231235242,1763331593647483,0.000000000,0.000000000,1,215693.901346,329745,33554432,0.000,1.402997,0.018801,-1.009259,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231242296,1763331593654538,0.000000000,0.000000000,1,215693.908346,329745,33554432,0.000,1.402990,0.018797,-1.009261,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231249193,1763331593661434,0.000000000,0.000000000,1,215693.915346,329745,33554432,0.000,1.402981,0.018795,-1.009262,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231256266,1763331593668507,0.000000000,0.000000000,1,215693.922346,329745,33554432,0.000,1.402982,0.018786,-1.009266,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231263164,1763331593675406,0.000000000,0.000000000,1,215693.929346,329745,33554432,0.000,1.402977,0.018794,-1.009271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231270199,1763331593682441,0.000000000,0.000000000,1,215693.936346,329745,33554432,0.000,1.402984,0.018785,-1.009272,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231278559,1763331593690801,0.000000000,0.000000000,1,215693.943346,329745,33554432,0.000,1.402982,0.018786,-1.009274,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231284212,1763331593696454,0.000000000,0.000000000,1,215693.950346,329745,33554432,0.000,1.402975,0.018773,-1.009271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231291174,1763331593703415,0.000000000,0.000000000,1,215693.957346,329745,33554432,0.000,1.402974,0.018764,-1.009271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231298225,1763331593710466,0.000000000,0.000000000,1,215693.964346,329745,33554432,0.000,1.402967,0.018751,-1.009277,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231305171,1763331593717412,0.000000000,0.000000000,1,215693.971346,329745,33554432,0.000,1.402967,0.018755,-1.009284,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231312217,1763331593724458,0.000000000,0.000000000,1,215693.978346,329745,33554432,0.000,1.402949,0.018746,-1.009293,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231319272,1763331593731514,0.000000000,0.000000000,1,215693.985346,329745,33554432,0.000,1.402944,0.018746,-1.009295,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231326199,1763331593738440,0.000000000,0.000000000,1,215693.992346,329745,33554432,0.000,1.402947,0.018749,-1.009294,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231333185,1763331593745426,0.000000000,0.000000000,1,215693.999346,329745,33554432,0.000,1.402946,0.018748,-1.009285,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231340269,1763331593752510,0.000000000,0.000000000,1,215694.006346,329745,33554432,0.000,1.402940,0.018751,-1.009297,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231347161,1763331593759403,0.000000000,0.000000000,1,215694.013346,329745,33554432,0.000,1.402937,0.018755,-1.009293,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231354218,1763331593766460,0.000000000,0.000000000,1,215694.020346,329745,33554432,0.000,1.402942,0.018762,-1.009298,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231361268,1763331593773510,0.000000000,0.000000000,1,215694.027346,329745,33554432,0.000,1.402945,0.018772,-1.009302,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231368189,1763331593780430,0.000000000,0.000000000,1,215694.034346,329745,33554432,0.000,1.402946,0.018762,-1.009303,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231375272,1763331593787513,0.000000000,0.000000000,1,215694.041346,329745,33554432,0.000,1.402950,0.018756,-1.009300,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231382176,1763331593794418,0.000000000,0.000000000,1,215694.048346,329745,33554432,0.000,1.402970,0.018762,-1.009292,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231389280,1763331593801521,0.000000000,0.000000000,1,215694.055346,329745,33554432,0.000,1.402976,0.018763,-1.009293,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231396253,1763331593808494,0.000000000,0.000000000,1,215694.062346,329745,33554432,0.000,1.402965,0.018765,-1.009288,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231403143,1763331593815385,0.000000000,0.000000000,1,215694.069346,329745,33554432,0.000,1.402957,0.018771,-1.009289,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231410221,1763331593822462,0.000000000,0.000000000,1,215694.076346,329745,33554432,0.000,1.402951,0.018767,-1.009296,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231417272,1763331593829513,0.000000000,0.000000000,1,215694.083346,329745,33554432,0.000,1.402949,0.018769,-1.009298,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231424324,1763331593836565,0.000000000,0.000000000,1,215694.090346,329745,33554432,0.000,1.402943,0.018757,-1.009298,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231431242,1763331593843483,0.000000000,0.000000000,1,215694.097346,329745,33554432,0.000,1.402942,0.018765,-1.009301,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231438144,1763331593850386,0.000000000,0.000000000,1,215694.104346,329745,33554432,0.000,1.402948,0.018763,-1.009301,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231445195,1763331593857437,0.000000000,0.000000000,1,215694.111346,329745,33554432,0.000,1.402947,0.018769,-1.009295,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231452270,1763331593864511,0.000000000,0.000000000,1,215694.118346,329745,33554432,0.000,1.402947,0.018773,-1.009291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231459181,1763331593871422,0.000000000,0.000000000,1,215694.125346,329745,33554432,0.000,1.402955,0.018769,-1.009298,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231466241,1763331593878483,0.000000000,0.000000000,1,215694.132346,329745,33554432,0.000,1.402955,0.018762,-1.009310,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231473162,1763331593885403,0.000000000,0.000000000,1,215694.139346,329745,33554432,0.000,1.402956,0.018753,-1.009311,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231480228,1763331593892469,0.000000000,0.000000000,1,215694.146346,329745,33554432,0.000,1.402957,0.018757,-1.009317,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231487267,1763331593899508,0.000000000,0.000000000,1,215694.153346,329745,33554432,0.000,1.402964,0.018752,-1.009317,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231494201,1763331593906442,0.000000000,0.000000000,1,215694.160346,329745,33554432,0.000,1.402961,0.018751,-1.009327,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231501268,1763331593913510,0.000000000,0.000000000,1,215694.167346,329745,33554432,0.000,1.402954,0.018750,-1.009326,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231508165,1763331593920406,0.000000000,0.000000000,1,215694.174346,329745,33554432,0.000,1.402957,0.018742,-1.009328,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231515227,1763331593927468,0.000000000,0.000000000,1,215694.181346,329745,33554432,0.000,1.402957,0.018753,-1.009328,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231522281,1763331593934522,0.000000000,0.000000000,1,215694.188346,329745,33554432,0.000,1.402946,0.018756,-1.009338,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231529224,1763331593941465,0.000000000,0.000000000,1,215694.195346,329745,33554432,0.000,1.402948,0.018763,-1.009334,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231536135,1763331593948376,0.000000000,0.000000000,1,215694.202346,329745,33554432,0.000,1.402947,0.018758,-1.009333,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231543193,1763331593955435,0.000000000,0.000000000,1,215694.209346,329745,33554432,0.000,1.402942,0.018765,-1.009330,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231550274,1763331593962515,0.000000000,0.000000000,1,215694.216346,329745,33554432,0.000,1.402944,0.018751,-1.009339,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231557171,1763331593969412,0.000000000,0.000000000,1,215694.223346,329745,33554432,0.000,1.402948,0.018752,-1.009341,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231564235,1763331593976477,0.000000000,0.000000000,1,215694.230346,329745,33554432,0.000,1.402943,0.018758,-1.009339,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231571156,1763331593983397,0.000000000,0.000000000,1,215694.237346,329745,33554432,0.000,1.402943,0.018764,-1.009332,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231578212,1763331593990454,0.000000000,0.000000000,1,215694.244346,329745,33554432,0.000,1.402938,0.018764,-1.009335,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231585279,1763331593997521,0.000000000,0.000000000,1,215694.251346,329745,33554432,0.000,1.402931,0.018758,-1.009333,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231592213,1763331594004454,0.000000000,0.000000000,1,215694.258346,329745,33554432,0.000,1.402946,0.018755,-1.009335,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231599267,1763331594011509,0.000000000,0.000000000,1,215694.265346,329745,33554432,0.000,1.402937,0.018747,-1.009331,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231606163,1763331594018404,0.000000000,0.000000000,1,215694.272346,329745,33554432,0.000,1.402929,0.018750,-1.009323,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231613218,1763331594025459,0.000000000,0.000000000,1,215694.279346,329745,33554432,0.000,1.402933,0.018753,-1.009313,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231620283,1763331594032524,0.000000000,0.000000000,1,215694.286346,329745,33554432,0.000,1.402931,0.018747,-1.009315,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231627200,1763331594039442,0.000000000,0.000000000,1,215694.293346,329745,33554432,0.000,1.402936,0.018751,-1.009317,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231634137,1763331594046378,0.000000000,0.000000000,1,215694.300346,329745,33554432,0.000,1.402938,0.018758,-1.009321,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231641227,1763331594053468,0.000000000,0.000000000,1,215694.307346,329745,33554432,0.000,1.402934,0.018762,-1.009317,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231648278,1763331594060520,0.000000000,0.000000000,1,215694.314346,329745,33554432,0.000,1.402939,0.018775,-1.009327,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231655200,1763331594067442,0.000000000,0.000000000,1,215694.321346,329745,33554432,0.000,1.402941,0.018771,-1.009333,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231662250,1763331594074491,0.000000000,0.000000000,1,215694.328346,329745,33554432,0.000,1.402956,0.018770,-1.009347,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231669174,1763331594081416,0.000000000,0.000000000,1,215694.335346,329745,33554432,0.000,1.402955,0.018769,-1.009351,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231676229,1763331594088470,0.000000000,0.000000000,1,215694.342346,329745,33554432,0.000,1.402952,0.018771,-1.009355,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231683286,1763331594095528,0.000000000,0.000000000,1,215694.349346,329745,33554432,0.000,1.402959,0.018768,-1.009355,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231690252,1763331594102494,0.000000000,0.000000000,1,215694.356346,329745,33554432,0.000,1.402971,0.018775,-1.009369,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231697150,1763331594109392,0.000000000,0.000000000,1,215694.363346,329745,33554432,0.000,1.402986,0.018780,-1.009369,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231704232,1763331594116473,0.000000000,0.000000000,1,215694.370346,329745,33554432,0.000,1.402999,0.018780,-1.009361,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
231711150,1763331594123391,0.000000000,0.000000000,1,215694.377346,329745,33554432,0.000,1.403005,0.018777,-1.009367,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
