monotonic_ns,timestamp_ns,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
45322259064,1763493652020428846,0.000000000,0.000000000,1,377751.909346,329745,33554432,0.000,1.488756,0.037408,-1.104207,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45329185244,1763493652027355026,0.000000000,0.000000000,1,377751.916346,329745,33554432,0.000,1.488749,0.037406,-1.104215,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45336238905,1763493652034408687,0.000000000,0.000000000,1,377751.923346,329745,33554432,0.000,1.488743,0.037415,-1.104217,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45343299770,1763493652041469571,0.000000000,0.000000000,1,377751.930346,329745,33554432,0.000,1.488742,0.037411,-1.104218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45350228561,1763493652048398343,0.000000000,0.000000000,1,377751.937346,329745,33554432,0.000,1.488734,0.037411,-1.104215,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45357279833,1763493652055449616,0.000000000,0.000000000,1,377751.944346,329745,33554432,0.000,1.488719,0.037403,-1.104218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45364211143,1763493652062380925,0.000000000,0.000000000,1,377751.951346,329745,33554432,0.000,1.488736,0.037401,-1.104226,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45376661471,1763493652074831346,0.000000000,0.000000000,1,377751.958346,329745,33554432,0.000,1.488729,0.037394,-1.104229,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45378309576,1763493652076479359,0.000000000,0.000000000,1,377751.965346,329745,33554432,0.000,1.488737,0.037392,-1.104230,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45385306164,1763493652083475946,0.000000000,0.000000000,1,377751.972346,329745,33554432,0.000,1.488739,0.037388,-1.104226,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45392186603,1763493652090356385,0.000000000,0.000000000,1,377751.979346,329745,33554432,0.000,1.488746,0.037389,-1.104225,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45399183709,1763493652097353436,0.000000000,0.000000000,1,377751.986346,329745,33554432,0.000,1.488758,0.037387,-1.104220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45406265110,1763493652104434893,0.000000000,0.000000000,1,377751.993346,329745,33554432,0.000,1.488760,0.037391,-1.104224,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45413304531,1763493652111473813,0.000000000,0.000000000,1,377752.000346,329745,33554432,0.000,1.488754,0.037401,-1.104212,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45420306600,1763493652118476382,0.000000000,0.000000000,1,377752.007346,329745,33554432,0.000,1.488754,0.037406,-1.104210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45427323465,1763493652125493210,0.000000000,0.000000000,1,377752.014346,329745,33554432,0.000,1.488753,0.037421,-1.104214,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45434198015,1763493652132367779,0.000000000,0.000000000,1,377752.021346,329745,33554432,0.000,1.488746,0.037422,-1.104207,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45441263435,1763493652139433218,0.000000000,0.000000000,1,377752.028346,329745,33554432,0.000,1.488749,0.037425,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45448667743,1763493652146837600,0.000000000,0.000000000,1,377752.035346,329745,33554432,0.000,1.488745,0.037426,-1.104192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45455290739,1763493652153460503,0.000000000,0.000000000,1,377752.042346,329745,33554432,0.000,1.488749,0.037418,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45462189549,1763493652160359332,0.000000000,0.000000000,1,377752.049346,329745,33554432,0.000,1.488767,0.037416,-1.104168,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45469306562,1763493652167476029,0.000000000,0.000000000,1,377752.056346,329745,33554432,0.000,1.488775,0.037412,-1.104154,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45476224279,1763493652174394043,0.000000000,0.000000000,1,377752.063346,329745,33554432,0.000,1.488774,0.037418,-1.104150,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45484392066,1763493652182561904,0.000000000,0.000000000,1,377752.070346,329745,33554432,0.000,1.488759,0.037432,-1.104152,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45490253490,1763493652188423254,0.000000000,0.000000000,1,377752.077346,329745,33554432,0.000,1.488752,0.037433,-1.104156,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45497217189,1763493652195386953,0.000000000,0.000000000,1,377752.084346,329745,33554432,0.000,1.488747,0.037434,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45504217776,1763493652202387558,0.000000000,0.000000000,1,377752.091346,329745,33554432,0.000,1.488738,0.037437,-1.104168,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45511204937,1763493652209374720,0.000000000,0.000000000,1,377752.098346,329745,33554432,0.000,1.488728,0.037437,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45518314006,1763493652216483770,0.000000000,0.000000000,1,377752.105346,329745,33554432,0.000,1.488732,0.037433,-1.104173,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45525276889,1763493652223446635,0.000000000,0.000000000,1,377752.112346,329745,33554432,0.000,1.488725,0.037441,-1.104184,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45532295921,1763493652230465685,0.000000000,0.000000000,1,377752.119346,329745,33554432,0.000,1.488738,0.037441,-1.104181,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45539255342,1763493652237425087,0.000000000,0.000000000,1,377752.126346,329745,33554432,0.000,1.488745,0.037449,-1.104189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45546164003,1763493652244333786,0.000000000,0.000000000,1,377752.133346,329745,33554432,0.000,1.488751,0.037455,-1.104189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45553274905,1763493652251444687,0.000000000,0.000000000,1,377752.140346,329745,33554432,0.000,1.488760,0.037451,-1.104193,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45560187233,1763493652258356997,0.000000000,0.000000000,1,377752.147346,329745,33554432,0.000,1.488772,0.037451,-1.104187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45567274987,1763493652265444769,0.000000000,0.000000000,1,377752.154346,329745,33554432,0.000,1.488774,0.037455,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45574335203,1763493652272504986,0.000000000,0.000000000,1,377752.161346,329745,33554432,0.000,1.488774,0.037455,-1.104188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45581226883,1763493652279396666,0.000000000,0.000000000,1,377752.168346,329745,33554432,0.000,1.488781,0.037461,-1.104188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45588289933,1763493652286459716,0.000000000,0.000000000,1,377752.175346,329745,33554432,0.000,1.488781,0.037459,-1.104188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45595289965,1763493652293459747,0.000000000,0.000000000,1,377752.182346,329745,33554432,0.000,1.488769,0.037461,-1.104189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45602193534,1763493652300363316,0.000000000,0.000000000,1,377752.189346,329745,33554432,0.000,1.488770,0.037466,-1.104180,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45609273751,1763493652307443533,0.000000000,0.000000000,1,377752.196346,329745,33554432,0.000,1.488785,0.037466,-1.104172,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45616312004,1763493652314481787,0.000000000,0.000000000,1,377752.203346,329745,33554432,0.000,1.488772,0.037459,-1.104177,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45623232759,1763493652321402541,0.000000000,0.000000000,1,377752.210346,329745,33554432,0.000,1.488765,0.037455,-1.104178,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45630168735,1763493652328338517,0.000000000,0.000000000,1,377752.217346,329745,33554432,0.000,1.488765,0.037453,-1.104175,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45637376673,1763493652335546456,0.000000000,0.000000000,1,377752.224346,329745,33554432,0.000,1.488773,0.037441,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45644274594,1763493652342444376,0.000000000,0.000000000,1,377752.231346,329745,33554432,0.000,1.488776,0.037445,-1.104168,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45651170515,1763493652349340297,0.000000000,0.000000000,1,377752.238346,329745,33554432,0.000,1.488774,0.037447,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45658220547,1763493652356390329,0.000000000,0.000000000,1,377752.245346,329745,33554432,0.000,1.488772,0.037443,-1.104181,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45665229060,1763493652363398842,0.000000000,0.000000000,1,377752.252346,329745,33554432,0.000,1.488779,0.037438,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45672246850,1763493652370416633,0.000000000,0.000000000,1,377752.259346,329745,33554432,0.000,1.488790,0.037431,-1.104184,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45679382956,1763493652377552738,0.000000000,0.000000000,1,377752.266346,329745,33554432,0.000,1.488787,0.037433,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45686295877,1763493652384465640,0.000000000,0.000000000,1,377752.273346,329745,33554432,0.000,1.488781,0.037430,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45693256297,1763493652391426080,0.000000000,0.000000000,1,377752.280346,329745,33554432,0.000,1.488770,0.037448,-1.104213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45700166163,1763493652398335945,0.000000000,0.000000000,1,377752.287346,329745,33554432,0.000,1.488760,0.037451,-1.104224,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45707214046,1763493652405383828,0.000000000,0.000000000,1,377752.294346,329745,33554432,0.000,1.488757,0.037441,-1.104222,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45714294633,1763493652412464415,0.000000000,0.000000000,1,377752.301346,329745,33554432,0.000,1.488770,0.037443,-1.104214,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45721352775,1763493652419522539,0.000000000,0.000000000,1,377752.308346,329745,33554432,0.000,1.488758,0.037450,-1.104220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45728259567,1763493652426429349,0.000000000,0.000000000,1,377752.315346,329745,33554432,0.000,1.488753,0.037449,-1.104218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45735171210,1763493652433340992,0.000000000,0.000000000,1,377752.322346,329745,33554432,0.000,1.488767,0.037446,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45742243315,1763493652440413098,0.000000000,0.000000000,1,377752.329346,329745,33554432,0.000,1.488778,0.037445,-1.104207,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45749190421,1763493652447360203,0.000000000,0.000000000,1,377752.336346,329745,33554432,0.000,1.488797,0.037447,-1.104200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45756301804,1763493652454471587,0.000000000,0.000000000,1,377752.343346,329745,33554432,0.000,1.488810,0.037448,-1.104195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45763307114,1763493652461476840,0.000000000,0.000000000,1,377752.350346,329745,33554432,0.000,1.488817,0.037445,-1.104199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45770220460,1763493652468390243,0.000000000,0.000000000,1,377752.357346,329745,33554432,0.000,1.488844,0.037447,-1.104184,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45777262288,1763493652475432071,0.000000000,0.000000000,1,377752.364346,329745,33554432,0.000,1.488856,0.037454,-1.104181,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45784319134,1763493652482488917,0.000000000,0.000000000,1,377752.371346,329745,33554432,0.000,1.488868,0.037458,-1.104182,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45791311259,1763493652489481041,0.000000000,0.000000000,1,377752.378346,329745,33554432,0.000,1.488855,0.037472,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45798187624,1763493652496357407,0.000000000,0.000000000,1,377752.385346,329745,33554432,0.000,1.488835,0.037467,-1.104190,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45805197897,1763493652503367679,0.000000000,0.000000000,1,377752.392346,329745,33554432,0.000,1.488814,0.037475,-1.104194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45812210817,1763493652510380599,0.000000000,0.000000000,1,377752.399346,329745,33554432,0.000,1.488780,0.037475,-1.104201,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45819292663,1763493652517462427,0.000000000,0.000000000,1,377752.406346,329745,33554432,0.000,1.488760,0.037478,-1.104210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45826330361,1763493652524500144,0.000000000,0.000000000,1,377752.413346,329745,33554432,0.000,1.488747,0.037481,-1.104217,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45833212653,1763493652531382435,0.000000000,0.000000000,1,377752.420346,329745,33554432,0.000,1.488734,0.037483,-1.104213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45840218092,1763493652538387856,0.000000000,0.000000000,1,377752.427346,329745,33554432,0.000,1.488731,0.037487,-1.104210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45847195161,1763493652545364924,0.000000000,0.000000000,1,377752.434346,329745,33554432,0.000,1.488748,0.037472,-1.104212,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45854243229,1763493652552412956,0.000000000,0.000000000,1,377752.441346,329745,33554432,0.000,1.488778,0.037475,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45861277890,1763493652559447673,0.000000000,0.000000000,1,377752.448346,329745,33554432,0.000,1.488808,0.037464,-1.104216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45868254829,1763493652566424612,0.000000000,0.000000000,1,377752.455346,329745,33554432,0.000,1.488829,0.037457,-1.104210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45875226880,1763493652573396643,0.000000000,0.000000000,1,377752.462346,329745,33554432,0.000,1.488833,0.037450,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45882261078,1763493652580430860,0.000000000,0.000000000,1,377752.469346,329745,33554432,0.000,1.488843,0.037453,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45889313665,1763493652587483410,0.000000000,0.000000000,1,377752.476346,329745,33554432,0.000,1.488844,0.037457,-1.104195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45896301974,1763493652594471757,0.000000000,0.000000000,1,377752.483346,329745,33554432,0.000,1.488842,0.037450,-1.104196,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45904669816,1763493652602839691,0.000000000,0.000000000,1,377752.490346,329745,33554432,0.000,1.488830,0.037455,-1.104194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45910294130,1763493652608463931,0.000000000,0.000000000,1,377752.497346,329745,33554432,0.000,1.488818,0.037455,-1.104186,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45917303680,1763493652615473444,0.000000000,0.000000000,1,377752.504346,329745,33554432,0.000,1.488806,0.037457,-1.104183,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45924341082,1763493652622510735,0.000000000,0.000000000,1,377752.511346,329745,33554432,0.000,1.488783,0.037461,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45931213688,1763493652629383471,0.000000000,0.000000000,1,377752.518346,329745,33554432,0.000,1.488774,0.037462,-1.104180,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45938188757,1763493652636358484,0.000000000,0.000000000,1,377752.525346,329745,33554432,0.000,1.488761,0.037470,-1.104182,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45945217604,1763493652643387367,0.000000000,0.000000000,1,377752.532346,329745,33554432,0.000,1.488755,0.037465,-1.104179,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45952249246,1763493652650418918,0.000000000,0.000000000,1,377752.539346,329745,33554432,0.000,1.488768,0.037469,-1.104168,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45960651144,1763493652658819518,0.000000000,0.000000000,1,377752.546346,329745,33554432,0.000,1.488776,0.037463,-1.104182,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45966276884,1763493652664446666,0.000000000,0.000000000,1,377752.553346,329745,33554432,0.000,1.488795,0.037460,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45973271415,1763493652671441198,0.000000000,0.000000000,1,377752.560346,329745,33554432,0.000,1.488822,0.037458,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45980184132,1763493652678353896,0.000000000,0.000000000,1,377752.567346,329745,33554432,0.000,1.488830,0.037464,-1.104157,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45987198794,1763493652685368576,0.000000000,0.000000000,1,377752.574346,329745,33554433,0.000,1.488840,0.037476,-1.104161,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
45994314899,1763493652692484552,0.000000000,0.000000000,1,377752.581346,329745,33554433,0.000,1.488846,0.037478,-1.104158,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46001193505,1763493652699363287,0.000000000,0.000000000,1,377752.588346,329745,33554433,0.000,1.488843,0.037475,-1.104154,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46008291870,1763493652706461652,0.000000000,0.000000000,1,377752.595346,329745,33554432,0.000,1.488827,0.037476,-1.104165,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46015291309,1763493652713461073,0.000000000,0.000000000,1,377752.602346,329745,33554432,0.000,1.488812,0.037489,-1.104172,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46022314507,1763493652720484289,0.000000000,0.000000000,1,377752.609346,329745,33554432,0.000,1.488790,0.037491,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46029285743,1763493652727455284,0.000000000,0.000000000,1,377752.616346,329745,33554432,0.000,1.488771,0.037493,-1.104187,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46036691273,1763493652734861018,0.000000000,0.000000000,1,377752.623346,329745,33554432,0.000,1.488759,0.037489,-1.104195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46043248380,1763493652741418162,0.000000000,0.000000000,1,377752.630346,329745,33554432,0.000,1.488760,0.037483,-1.104194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46050228523,1763493652748398305,0.000000000,0.000000000,1,377752.637346,329745,33554432,0.000,1.488770,0.037485,-1.104194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46057344480,1763493652755514336,0.000000000,0.000000000,1,377752.644346,329745,33554432,0.000,1.488787,0.037467,-1.104192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46064273827,1763493652762443220,0.000000000,0.000000000,1,377752.651346,329745,33554432,0.000,1.488788,0.037459,-1.104190,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46071252636,1763493652769422419,0.000000000,0.000000000,1,377752.658346,329745,33554432,0.000,1.488810,0.037451,-1.104189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46078338890,1763493652776508635,0.000000000,0.000000000,1,377752.665346,329745,33554432,0.000,1.488823,0.037448,-1.104192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46085231163,1763493652783400834,0.000000000,0.000000000,1,377752.672346,329745,33554432,0.000,1.488838,0.037447,-1.104192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46092173546,1763493652790343329,0.000000000,0.000000000,1,377752.679346,329745,33554432,0.000,1.488855,0.037452,-1.104198,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46099265948,1763493652797435712,0.000000000,0.000000000,1,377752.686346,329745,33554432,0.000,1.488867,0.037457,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46106183165,1763493652804352725,0.000000000,0.000000000,1,377752.693346,329745,33554432,0.000,1.488855,0.037458,-1.104208,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46113216641,1763493652811386090,0.000000000,0.000000000,1,377752.700346,329745,33554432,0.000,1.488858,0.037468,-1.104208,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46120232173,1763493652818401955,0.000000000,0.000000000,1,377752.707346,329745,33554432,0.000,1.488842,0.037469,-1.104205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46127198704,1763493652825368487,0.000000000,0.000000000,1,377752.714346,329745,33554432,0.000,1.488813,0.037484,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46134206773,1763493652832376555,0.000000000,0.000000000,1,377752.721346,329745,33554432,0.000,1.488792,0.037479,-1.104202,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46141246360,1763493652839415883,0.000000000,0.000000000,1,377752.728346,329745,33554432,0.000,1.488781,0.037478,-1.104218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46148240466,1763493652846410248,0.000000000,0.000000000,1,377752.735346,329745,33554432,0.000,1.488772,0.037474,-1.104222,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46155183220,1763493652853353002,0.000000000,0.000000000,1,377752.742346,329745,33554432,0.000,1.488773,0.037459,-1.104216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46162178881,1763493652860348664,0.000000000,0.000000000,1,377752.749346,329745,33554432,0.000,1.488792,0.037470,-1.104208,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46169257357,1763493652867427121,0.000000000,0.000000000,1,377752.756346,329745,33554432,0.000,1.488800,0.037465,-1.104216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46176177667,1763493652874347449,0.000000000,0.000000000,1,377752.763346,329745,33554432,0.000,1.488823,0.037461,-1.104209,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46183480031,1763493652881647850,0.000000000,0.000000000,1,377752.770346,329745,33554432,0.000,1.488850,0.037446,-1.104199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46190248804,1763493652888418568,0.000000000,0.000000000,1,377752.777346,329745,33554432,0.000,1.488866,0.037447,-1.104199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46197308021,1763493652895477877,0.000000000,0.000000000,1,377752.784346,329745,33554432,0.000,1.488886,0.037448,-1.104198,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46204196386,1763493652902366150,0.000000000,0.000000000,1,377752.791346,329745,33554433,0.000,1.488897,0.037451,-1.104195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46211266695,1763493652909436478,0.000000000,0.000000000,1,377752.798346,329745,33554433,0.000,1.488892,0.037444,-1.104195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46218204097,1763493652916373861,0.000000000,0.000000000,1,377752.805346,329745,33554433,0.000,1.488873,0.037442,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46227772380,1763493652925941736,0.000000000,0.000000000,1,377752.812346,329745,33554432,0.000,1.488861,0.037442,-1.104188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46232242161,1763493652930411943,0.000000000,0.000000000,1,377752.819346,329745,33554432,0.000,1.488841,0.037438,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46239290137,1763493652937459919,0.000000000,0.000000000,1,377752.826346,329745,33554432,0.000,1.488824,0.037436,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46246329835,1763493652944499487,0.000000000,0.000000000,1,377752.833346,329745,33554432,0.000,1.488811,0.037434,-1.104199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46253186274,1763493652951356057,0.000000000,0.000000000,1,377752.840346,329745,33554432,0.000,1.488799,0.037432,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46260274213,1763493652958443995,0.000000000,0.000000000,1,377752.847346,329745,33554432,0.000,1.488792,0.037434,-1.104201,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46267314541,1763493652965484194,0.000000000,0.000000000,1,377752.854346,329745,33554432,0.000,1.488806,0.037427,-1.104200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46274179480,1763493652972349263,0.000000000,0.000000000,1,377752.861346,329745,33554432,0.000,1.488818,0.037435,-1.104202,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46281336123,1763493652979505905,0.000000000,0.000000000,1,377752.868346,329745,33554432,0.000,1.488816,0.037425,-1.104210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46288261210,1763493652986430974,0.000000000,0.000000000,1,377752.875346,329745,33554432,0.000,1.488830,0.037428,-1.104213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46295238853,1763493652993408506,0.000000000,0.000000000,1,377752.882346,329745,33554432,0.000,1.488851,0.037426,-1.104203,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46302307551,1763493653000477333,0.000000000,0.000000000,1,377752.889346,329745,33554432,0.000,1.488861,0.037423,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46309363342,1763493653007533087,0.000000000,0.000000000,1,377752.896346,329745,33554432,0.000,1.488867,0.037417,-1.104203,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46316276855,1763493653014446489,0.000000000,0.000000000,1,377752.903346,329745,33554432,0.000,1.488855,0.037415,-1.104202,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46324764178,1763493653022934034,0.000000000,0.000000000,1,377752.910346,329745,33554432,0.000,1.488849,0.037420,-1.104198,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46330381733,1763493653028551441,0.000000000,0.000000000,1,377752.917346,329745,33554432,0.000,1.488840,0.037422,-1.104198,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46337187173,1763493653035356937,0.000000000,0.000000000,1,377752.924346,329745,33554432,0.000,1.488827,0.037425,-1.104190,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46344324648,1763493653042494468,0.000000000,0.000000000,1,377752.931346,329745,33554432,0.000,1.488814,0.037431,-1.104188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46351275699,1763493653049445351,0.000000000,0.000000000,1,377752.938346,329745,33554432,0.000,1.488814,0.037437,-1.104174,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46358321749,1763493653056491346,0.000000000,0.000000000,1,377752.945346,329745,33554432,0.000,1.488830,0.037429,-1.104173,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46365212466,1763493653063381952,0.000000000,0.000000000,1,377752.952346,329745,33554432,0.000,1.488822,0.037419,-1.104174,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46372741829,1763493653070911704,0.000000000,0.000000000,1,377752.959346,329745,33554432,0.000,1.488827,0.037418,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46379248936,1763493653077418645,0.000000000,0.000000000,1,377752.966346,329745,33554432,0.000,1.488840,0.037414,-1.104182,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
